experiment_id,target,horizon,model,fold,seed,train_samples,validation_samples,training_seconds,prediction_seconds,negative_prediction_count,negative_prediction_percentage,complexity,hyperparameters
WIND-H1-RANDOM_FOREST-FULLV1-S123-F06,wind,1,random_forest,F06,123,6407,744,0.31531959999119863,0.040965499996673316,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H1-RANDOM_FOREST-FULLV1-S2020-F06,wind,1,random_forest,F06,2020,6407,744,0.34514489996945485,0.04345100000500679,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H1-RANDOM_FOREST-FULLV1-S2025-F06,wind,1,random_forest,F06,2025,6407,744,0.338882600015495,0.04117799998493865,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H1-RANDOM_FOREST-FULLV1-S31415-F06,wind,1,random_forest,F06,31415,6407,744,0.34095939999679103,0.042249999998603016,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H1-EXTRA_TREES-FULLV1-S42-F06,wind,1,extra_trees,F06,42,6407,744,0.18281799997203052,0.04023410001536831,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H1-EXTRA_TREES-FULLV1-S123-F06,wind,1,extra_trees,F06,123,6407,744,0.14784579997649416,0.03921110002556816,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H1-EXTRA_TREES-FULLV1-S2020-F06,wind,1,extra_trees,F06,2020,6407,744,0.2021324000088498,0.043093200016301125,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H1-EXTRA_TREES-FULLV1-S2025-F06,wind,1,extra_trees,F06,2025,6407,744,0.13894630002323538,0.04139709996525198,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H1-EXTRA_TREES-FULLV1-S31415-F06,wind,1,extra_trees,F06,31415,6407,744,0.15085350000299513,0.03849639999680221,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H1-HIST_GRADIENT_BOOSTING-FULLV1-DET-F06,wind,1,hist_gradient_boosting,F06,DET,6407,744,0.8612733000190929,0.011572599993087351,0,0.0,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
WIND-H24-LINEAR_REGRESSION-FULLV1-DET-F01,wind,24,linear_regression,F01,DET,2712,744,0.006469900021329522,0.0011424999684095383,15,2.0161290322580645,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
WIND-H24-RIDGE-FULLV1-DET-F01,wind,24,ridge,F01,DET,2712,744,0.014158500009216368,0.0028709000325761735,15,2.0161290322580645,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
WIND-H24-RANDOM_FOREST-FULLV1-S42-F01,wind,24,random_forest,F01,42,2712,744,0.18383799999719486,0.039279800024814904,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S123-F01,wind,24,random_forest,F01,123,2712,744,0.16088589996797964,0.03970680001657456,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S2020-F01,wind,24,random_forest,F01,2020,2712,744,0.1887105000205338,0.04104819998610765,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S2025-F01,wind,24,random_forest,F01,2025,2712,744,0.18431260000215843,0.03855290001956746,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S31415-F01,wind,24,random_forest,F01,31415,2712,744,0.17124679998960346,0.03942689998075366,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S42-F01,wind,24,extra_trees,F01,42,2712,744,0.1259993000421673,0.04030579997925088,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S123-F01,wind,24,extra_trees,F01,123,2712,744,0.10309119999874383,0.04084219998912886,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S2020-F01,wind,24,extra_trees,F01,2020,2712,744,0.1000415000016801,0.0397948999889195,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S2025-F01,wind,24,extra_trees,F01,2025,2712,744,0.10323199996491894,0.041555200004950166,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S31415-F01,wind,24,extra_trees,F01,31415,2712,744,0.10237260005669668,0.03890350001165643,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-HIST_GRADIENT_BOOSTING-FULLV1-DET-F01,wind,24,hist_gradient_boosting,F01,DET,2712,744,0.8568138999980874,0.012095299956854433,22,2.956989247311828,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
WIND-H24-LINEAR_REGRESSION-FULLV1-DET-F02,wind,24,linear_regression,F02,DET,3456,720,0.009322799975052476,0.001125000009778887,0,0.0,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
WIND-H24-RIDGE-FULLV1-DET-F02,wind,24,ridge,F02,DET,3456,720,0.024696399981621653,0.002395500021521002,0,0.0,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
WIND-H24-RANDOM_FOREST-FULLV1-S42-F02,wind,24,random_forest,F02,42,3456,720,0.20185179996769875,0.03921920002903789,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S123-F02,wind,24,random_forest,F02,123,3456,720,0.22588769998401403,0.04092820000369102,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S2020-F02,wind,24,random_forest,F02,2020,3456,720,0.22999179997714236,0.04439669998828322,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S2025-F02,wind,24,random_forest,F02,2025,3456,720,0.20035850000567734,0.03888330003246665,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S31415-F02,wind,24,random_forest,F02,31415,3456,720,0.20538579998537898,0.03961189999245107,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S42-F02,wind,24,extra_trees,F02,42,3456,720,0.09703499998431653,0.04011760000139475,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S123-F02,wind,24,extra_trees,F02,123,3456,720,0.11695509997662157,0.04092340002534911,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S2020-F02,wind,24,extra_trees,F02,2020,3456,720,0.12217729998519644,0.040133000002242625,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S2025-F02,wind,24,extra_trees,F02,2025,3456,720,0.11295330000575632,0.04041620000498369,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S31415-F02,wind,24,extra_trees,F02,31415,3456,720,0.13046380004379898,0.040954000025521964,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-HIST_GRADIENT_BOOSTING-FULLV1-DET-F02,wind,24,hist_gradient_boosting,F02,DET,3456,720,0.8727744999923743,0.011032300011720508,0,0.0,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
WIND-H24-LINEAR_REGRESSION-FULLV1-DET-F03,wind,24,linear_regression,F03,DET,4176,744,0.011849400005303323,0.0011220000451430678,0,0.0,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
WIND-H24-RIDGE-FULLV1-DET-F03,wind,24,ridge,F03,DET,4176,744,0.028875700023490936,0.0037884999765083194,0,0.0,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
WIND-H24-RANDOM_FOREST-FULLV1-S42-F03,wind,24,random_forest,F03,42,4176,744,0.2334366999566555,0.040048499999102205,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S123-F03,wind,24,random_forest,F03,123,4176,744,0.2927210000343621,0.038949099951423705,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S2020-F03,wind,24,random_forest,F03,2020,4176,744,0.22877359995618463,0.04395060002570972,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S2025-F03,wind,24,random_forest,F03,2025,4176,744,0.2605047999531962,0.039627699996344745,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S31415-F03,wind,24,random_forest,F03,31415,4176,744,0.21597950003342703,0.040008599986322224,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S42-F03,wind,24,extra_trees,F03,42,4176,744,0.11731470003724098,0.03998980001779273,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S123-F03,wind,24,extra_trees,F03,123,4176,744,0.11806800001068041,0.039118500018958,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S2020-F03,wind,24,extra_trees,F03,2020,4176,744,0.11185300000943244,0.0437779999920167,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S2025-F03,wind,24,extra_trees,F03,2025,4176,744,0.16862079995917156,0.0428731000283733,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S31415-F03,wind,24,extra_trees,F03,31415,4176,744,0.12065560003975406,0.03941039997152984,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-HIST_GRADIENT_BOOSTING-FULLV1-DET-F03,wind,24,hist_gradient_boosting,F03,DET,4176,744,0.8042789999744855,0.010538200032897294,3,0.4032258064516129,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
WIND-H24-LINEAR_REGRESSION-FULLV1-DET-F04,wind,24,linear_regression,F04,DET,4920,744,0.012465999985579401,0.0016027999809011817,0,0.0,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
WIND-H24-RIDGE-FULLV1-DET-F04,wind,24,ridge,F04,DET,4920,744,0.03353800001787022,0.003582000033929944,0,0.0,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
WIND-H24-RANDOM_FOREST-FULLV1-S42-F04,wind,24,random_forest,F04,42,4920,744,0.2607228999841027,0.03945099998963997,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S123-F04,wind,24,random_forest,F04,123,4920,744,0.2472457999829203,0.046723300009034574,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S2020-F04,wind,24,random_forest,F04,2020,4920,744,0.2817281999741681,0.03947159997187555,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S2025-F04,wind,24,random_forest,F04,2025,4920,744,0.3159694000496529,0.04196670005330816,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S31415-F04,wind,24,random_forest,F04,31415,4920,744,0.2869819999905303,0.04191109997918829,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S42-F04,wind,24,extra_trees,F04,42,4920,744,0.12028040003497154,0.04092319996561855,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S123-F04,wind,24,extra_trees,F04,123,4920,744,0.14219779998529702,0.03991110000060871,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S2020-F04,wind,24,extra_trees,F04,2020,4920,744,0.1258661999600008,0.037581800017505884,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S2025-F04,wind,24,extra_trees,F04,2025,4920,744,0.1156312000239268,0.038679399993270636,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S31415-F04,wind,24,extra_trees,F04,31415,4920,744,0.19734800001606345,0.04642109997803345,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-HIST_GRADIENT_BOOSTING-FULLV1-DET-F04,wind,24,hist_gradient_boosting,F04,DET,4920,744,0.8538540999870747,0.011342599987983704,0,0.0,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
WIND-H24-LINEAR_REGRESSION-FULLV1-DET-F05,wind,24,linear_regression,F05,DET,5664,720,0.014517600007820874,0.0019898999598808587,0,0.0,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
WIND-H24-RIDGE-FULLV1-DET-F05,wind,24,ridge,F05,DET,5664,720,0.034759200003463775,0.003888299979735166,0,0.0,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
WIND-H24-RANDOM_FOREST-FULLV1-S42-F05,wind,24,random_forest,F05,42,5664,720,0.3089534000027925,0.04254540003603324,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S123-F05,wind,24,random_forest,F05,123,5664,720,0.28244640002958477,0.039661599963437766,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S2020-F05,wind,24,random_forest,F05,2020,5664,720,0.30372119997628033,0.04136070003733039,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S2025-F05,wind,24,random_forest,F05,2025,5664,720,0.3113381000002846,0.04625439998926595,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S31415-F05,wind,24,random_forest,F05,31415,5664,720,0.2957970999996178,0.04250280000269413,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S42-F05,wind,24,extra_trees,F05,42,5664,720,0.15587689995300025,0.053138600022066385,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S123-F05,wind,24,extra_trees,F05,123,5664,720,0.14839829999255016,0.052235899958759546,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S2020-F05,wind,24,extra_trees,F05,2020,5664,720,0.16688330000033602,0.04169550002552569,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S2025-F05,wind,24,extra_trees,F05,2025,5664,720,0.16799379995791242,0.05437979998532683,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S31415-F05,wind,24,extra_trees,F05,31415,5664,720,0.15186220000032336,0.05332000000635162,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
